1.382164719817040588e-01 -1.533411777916146690e+00
3.674717343867099917e+00 3.480409503638776769e+00
-4.416242994860624660e-01 2.193295085978714365e+00
-3.798727979296410151e+00 5.664393010158120800e-01
-1.002664842906151987e+00 1.389884538103834943e-01
-2.339208341097000599e+00 2.673765609452168068e-02
2.456445953611055000e-01 2.397239775928848626e+00
-2.104351089781482997e+00 -7.030157897186800620e-01
-1.507038118884251654e+00 -2.506403812992464175e+00
-5.702671907955535247e+00 -2.871324918091294087e+00
1.117882856113175283e+00 -6.211838001953248201e-01
2.961726834807321684e-01 -1.278323299071635555e+00
4.895071423784637110e-01 -3.332658313490221680e+00
-3.899203041502428274e-02 -1.340549726102709727e+00
-5.234320046966553619e+00 -3.772153987014879917e+00
-8.701570085990369963e-01 2.258171548751917612e+00
1.636427104888511952e+00 2.865026940448208492e+00
-1.604855685812452082e+00 -3.672515615091844765e+00
4.719020250549837314e+00 -1.161326841176412383e+00
1.576679187037157481e+00 8.157576618529728540e-02
2.847368374930415169e-01 1.054091402137921296e+00
7.307380949434739703e-01 -1.344737529925301489e+00
-2.265945891547750113e-01 6.105718480152702021e-01
-5.098758427893660183e+00 -2.434220714904034022e+00
2.527284806095978720e+00 2.033919981779337860e+00
-2.605518054803607431e+00 -4.188378895236194666e+00
6.577750536715392116e-01 -1.938674017446990971e+00
-2.118974846793608702e+00 -1.368618077965916280e+00
1.160570602160238829e-01 -9.673640698134602367e-01
2.463500868892425366e+00 -8.382053460460435756e-01
3.388902933561236619e+00 1.257144779938982326e-01
1.858122712340908533e+00 1.101587970554183116e+00
3.962532101121915673e+00 1.912764806370423232e+00
1.394887572441559642e-01 -1.651109595564460575e+00
7.524617752196915976e-01 -2.154604013442129595e+00
-2.562354032860931774e+00 -2.397464775961675176e-01
-1.739364581887701822e-01 -5.589788467829093221e+00
2.654184678285999244e+00 6.235008053028598951e-01
-7.410018915351040958e-02 -3.957213177814538074e+00
4.384225210791193206e+00 -7.604845601018216106e-02
3.669492471634283048e-01 3.368828914753973613e+00
-3.489938200778568866e+00 -5.264183959201053087e-01
4.231977379851310062e+00 1.182795622488985288e+00
2.485219823604779332e+00 -7.413898649630518145e-01
1.269522573714342739e+00 2.122275385354225108e+00
3.204728605738922376e+00 -8.141573821602846595e-01
3.483284985489943253e+00 -2.836910426775407057e+00
3.067649198668608523e+00 4.505289616695036692e+00
-5.963811915414989340e-01 2.435736257939591809e+00
1.373670277607987877e+00 -5.057578065698097092e+00
1.202594749256008955e+00 3.221881755453166463e+00
-3.882875345470203410e+00 -9.685227393400130946e-01
-2.847524654604683958e-01 1.682179886034718130e-01
1.798862587008155600e+00 2.204413453843636184e+00
-1.408725633442475145e+00 -6.863072079774384937e-01
-5.399101401807516076e+00 -4.531119876196227025e+00
1.880434528508609038e+00 2.505521913194715733e+00
-3.148443695692502153e+00 -3.931141045927517563e+00
-1.327430628500316123e+00 -1.077623071121792453e+00
5.567476372876364876e-02 3.460980392262315242e+00
1.349879716374466243e+00 -7.633464912756504628e-01
8.073173278838591260e-02 2.491473090845360172e+00
2.479665010914259060e+00 1.973548424147876013e+00
2.797617945105829840e+00 2.793650611269242745e+00
1.564351755617737316e+00 -1.155363505647715838e+00
-9.191506262548071460e-01 1.191564987783655161e+00
4.082071706504661890e+00 1.396825417604448338e+00
1.925858311425316938e+00 1.041503319710367581e+00
1.802557930784098650e+00 -2.595713558048329705e+00
3.785637520625668717e+00 2.813211023381804843e+00
2.640209866152754437e+00 1.216619994116154846e-01
-7.913069296786109375e-01 8.548500443842714791e-01
4.126154711267313147e+00 -6.548226743909678627e-01
-5.108144955147828764e-02 1.270915160842714942e+00
5.443203756230684531e-01 5.138514447954045661e-01
-1.498189581389542280e+00 -1.020101253632976768e+00
2.134075959836887026e+00 -4.256943463084498447e+00
-3.218285722858241993e+00 -4.253323226847004257e+00
-1.386241978041014233e+00 1.035999625851999228e+00
1.970567407446481567e-02 -3.515644332641107983e+00
-2.325662026177133246e+00 -1.486998611870274045e+00
-1.684684261746342893e+00 -3.248778114406204676e+00
-1.070744952191955646e+00 -1.539304812909289666e+00
1.370529390535530467e+00 -5.102126146010507846e+00
4.382240624829422670e-01 5.728257422996563264e-01
-6.080659005916236870e-01 -1.278598196465461134e+00
1.762117338879449102e+00 2.002675617438516298e+00
1.591768121308102246e-01 9.174185550787619103e-01
-1.458898076424505419e+00 -1.068985198891465149e+00
7.676979000250626628e-01 2.142048964082447160e+00
-1.346297539633972473e+00 -1.895501309396391498e+00
-1.447495856700076855e+00 -4.574605087261024217e+00
-8.842951405400533149e-01 -2.512674018589199365e-01
6.476716639967596834e-01 3.030390826620913414e-01
-2.213909522014089748e-01 1.805626514965021912e+00
-9.702419167082884099e-01 8.458748816063388354e-01
-1.518983886496051872e+00 3.645410162194701265e+00
6.498289614567420713e-01 -4.057082809199457074e+00
6.984896829527253992e-01 4.047096031000946281e-01
2.397162702483627839e-01 4.016916567436174645e+00
1.390497492194926688e+00 -1.508041348428173167e+00
-1.422698073168351174e+00 -2.489951643007871418e+00
2.509029053403148524e+00 3.583316707630794795e+00
-1.622029019297023256e+00 8.113808407129744493e-01
-1.881504480993151374e+00 3.497381197052576440e-01
3.325303651812665073e+00 -1.869552113885933231e+00
9.924693857508132266e-01 1.234756868592591816e+00
-3.156632342112906664e-01 4.013130798044535652e+00
1.492262158402183569e+00 -1.753648999737719372e+00
-1.811100701886887432e+00 1.068842751394100121e+00
3.430477496021179462e+00 1.242281070987000691e+00
1.664265979621075697e+00 1.035493648009079948e+00
-3.084470481127256303e+00 1.136009707217810361e+00
-4.459191898751170058e+00 -5.509123801208390958e-01
-2.159793068711969299e-01 -3.595030297126188934e+00
-2.190700109169808840e+00 1.385924876549508022e+00
1.109027777002895787e+00 -2.973160003817031938e-01
-2.497020830582699080e+00 -3.291539661936242894e-02
-4.600540494733101893e-01 -1.613470941593900809e+00
-7.411844782815755206e-01 -9.451845016327545812e-01
5.188937619284083702e+00 1.219829584997091376e-01
-4.325622828867437875e+00 -1.015609061972058802e+00
1.591835867615898792e+00 4.418491435234376041e+00
4.929074530690624734e-02 1.947147664817426016e-01
-3.018475712323840376e+00 -8.071606880210865365e-01
1.839175477898841837e+00 -2.919053763600790496e+00
-1.380891953510261949e+00 2.240342773988265090e+00
3.050456254373244303e+00 -2.022577192579245509e+00
5.959439005481391050e+00 -3.811781657370028498e+00
3.675998041321607568e-01 6.354912732594523161e-01
-6.557814179017056322e-01 -2.967650193871036457e+00
-9.338491751263977569e-01 5.621792722911028717e-01
2.329406735787557636e+00 -5.306813959204621511e+00
4.499085260571515366e-01 -1.778307777572886383e+00
6.764011138929677536e-01 1.546082199580105287e+00
2.099053344718569414e-01 -5.191108284799214045e-01
-6.507780312447178916e-01 2.656895082732745994e+00
1.913437295404617711e+00 5.342821598030024211e-01
3.916483211550454979e-01 2.846899277216923263e+00
-9.900003528036962486e-01 -6.274384173056364311e-01
2.444970251929528271e-01 -1.252631234318132503e+00
1.429194269735214462e-01 -2.403169011192987092e-01
1.004904036010997981e+00 1.676110639521324330e+00
1.242444790518950182e+00 1.128897962477346528e+00
6.883775419084013691e+00 1.389318377873039356e+00
-2.284388674556191656e+00 -1.552261177206725185e+00
-2.039412765373315173e-01 -1.917291832971471210e+00
-1.121652334364318992e+00 -1.514817123082578543e-01
1.709453331551243460e+00 -2.553122205045328386e+00
2.722690932682261256e+00 -4.238336323926502613e-01
1.157805125655484435e+00 -3.959370554682677401e+00
1.034577261695040495e-01 2.328814152569745222e+00
4.450248856367912786e+00 2.617949876368420359e+00
2.074750671588216466e+00 -1.592523710978593465e+00
-1.114163699298178711e+00 -3.377867694787366926e+00
5.074346423669601203e-01 3.582922827162158819e-01
-2.009655449275308481e+00 -1.269096132597590909e+00
1.233049770968068115e+00 -1.565841896152952772e+00
-6.939991587307323684e-01 1.819058470104534919e+00
6.015379747892525053e+00 -1.155062529547140615e+00
-1.683439147473109188e+00 -4.214361924607135990e+00
7.573400164946196833e-01 1.490036988135772900e+00
2.183984995101279303e+00 -2.593009011602878999e+00
1.219313918015689779e+00 -1.694618613851398337e+00
-1.195292055330063441e+00 -3.829047099017975908e-01
-3.529440223182500613e+00 -2.408847937110981441e+00
2.022897753511358199e-01 -5.270599130654341380e+00
3.233301237064254985e-01 3.866122551890661452e+00
7.683455055513943588e-01 -1.865471503840540501e+00
-6.746094121083736142e-03 -3.427455883735007092e+00
1.906549270346671987e+00 4.067388568239076463e+00
2.867574345008803594e+00 -3.059129678258659890e+00
1.315185604761403226e+00 -1.400071431494728902e+00
1.875043279232727622e+00 6.042757401953467999e-01
1.618040613001874295e+00 -1.945932961352416557e+00
1.904045032733738596e+00 -1.866131585242648772e+00
4.951720879566319788e-01 -1.183124557086279394e+00
1.205929711896192913e+00 1.486398503263458792e+00
-7.792135253344197876e-01 1.725684480324864156e-01
1.657116656808141242e+00 -5.500239714934020085e+00
-1.367458912931410531e+00 -1.892505416050166422e+00
-1.078104719376098863e+00 -2.095667854100065952e+00
-2.388549587217240755e-01 1.462152272906219297e+00
3.866470045207412998e-01 -4.847099782051736971e-01
4.124098816460930905e+00 1.219200785650889518e+00
-5.025231889649758088e+00 -5.602479387487355744e+00
1.250667814536522870e+00 -5.433885524810544432e+00
3.515116402249829797e+00 2.111053004351080897e+00
-7.229823232640480990e-01 2.226031024018438774e-04
-3.395067004712961189e+00 -2.937005521396878649e+00
2.238941264160255962e+00 2.936557560629213359e+00
3.532505583693691609e+00 -1.997683190739254488e+00
2.981323310599133247e+00 -4.688396435035843801e+00
4.357898927887744023e+00 1.292561270920727923e+00
2.618191560719572930e+00 1.957744506228979442e-01
-6.004183038444830256e-01 1.118272110417876775e+00
-2.079826561663220108e+00 1.670809705974642068e+00
2.919869177616462252e+00 -2.103251345647823456e+00
1.518556262112358723e+00 -6.362495472660378404e+00
-8.433729134238476810e-01 3.379826603497361415e+00
-2.346066532540125316e+00 -3.778781384425176526e+00
-5.708434211591329799e+00 -1.661023570687309769e+00
-3.034775140500692192e+00 -2.901866530339306305e+00
-1.407289740655028876e+00 -3.353253931736657201e+00
1.203896593583651420e+00 4.673644691672835805e+00
4.496045466531745083e-01 7.703647675713912735e-01
1.699831918788510698e+00 -6.526688769192720008e-01
-2.699833266912810448e+00 2.941699214560736575e+00
-1.590528002335966251e+00 -3.000697295841669998e+00
7.518158198684606219e+00 1.356873953075007355e-01
6.464684460653893350e-01 -3.184438811535209801e+00
-7.223813770251451549e-01 -1.791160613745355346e-01
-2.842686006497517237e+00 -1.065173156742871052e+00
-2.622478921020660048e-01 -1.585600278490724380e+00
5.437599505536284267e-02 -3.341401684072074496e-01
-1.010042990540479080e+00 1.884482556289158284e+00
1.254272939449368796e+00 -3.019887853692823990e-02
3.122920157260031804e-01 -2.578325980377469961e-01
3.586915366698609997e+00 1.388413560245186806e+00
-2.680702447274858180e+00 -9.578111766961231455e-01
2.928334184204961499e-01 2.265723099731897505e-01
-2.934510871887120231e+00 5.743819965646923542e-01
-4.242394559361881257e+00 1.029663404308121200e+00
-1.459702867311015173e-01 -4.681469981145323089e-01
-8.431217130469630394e-01 -4.959515928614138813e-01
-9.944026939306880308e-01 2.129006579848184977e+00
-3.562900148660689409e-02 -4.392210978391268283e-01
-4.202483797457804982e-01 -4.842608732763608259e+00
-2.174089109952851206e+00 -1.084947938143421942e+00
-2.740803367997213247e+00 -6.675530358368624739e+00
9.267126496659968682e-01 1.946399114602998859e+00
8.700753144108798465e-02 3.653151592231748790e+00
-2.890426127937912426e+00 -2.231270262194145371e+00
-1.494851605424111440e+00 1.821703401404241474e+00
-1.847138291795898057e+00 8.350177407425245224e-02
-3.862501545974497685e-01 1.451730101700714703e+00
8.696839742616663260e-01 -2.394531205362252280e+00
-1.209416790133201358e+00 -2.317478100415737874e+00
3.102542877952392808e-01 1.507098479218963671e+00
3.749887559861464492e-01 -2.591062579457217740e+00
-2.336596145892254395e+00 -2.031179455874085438e+00
1.070179708447387190e+00 2.156061823979334324e+00
1.000207499864662175e+00 5.648771492260593052e-02
-5.297559767215139770e-01 2.548626421842636436e+00
-2.865215525440710120e+00 -3.232282292556009295e+00
1.559629706236603131e+00 3.316981028487835381e-01
1.664752999802257216e+00 6.959588223322765721e+00
-3.481652122764397728e+00 -5.312935453414018294e-01
-2.934136971513554570e-01 1.346135658045321815e-01
-3.713506112377677582e+00 1.894307229252070457e-01
1.522624308039114860e+00 1.577856094261891551e+00
-3.891179029081976437e-01 -9.588516088948862981e-01
-4.859928779243794655e-02 -2.001784306152167847e+00
9.828757408852321076e-01 -2.356953570539567888e+00
9.936070404931659494e-01 -4.723532964782120591e-02
-3.284214319448585773e+00 1.017100294121942472e+00
1.166085804610192539e-01 -1.067952165099244066e+00
-1.425127052788007109e+00 -3.556932614662374093e+00
2.211677411886702471e-01 -1.468249399645632502e+00
-8.563317654601892981e-02 -2.076558970752015565e+00
5.955966995692478783e-01 -2.032767895937415137e-01
-9.757387009043899662e-02 8.370217820435904565e-01
5.038493657965640971e+00 -1.939235445034168004e+00
-3.628811121696701170e-01 4.744544547982163074e+00
3.032827017620002508e+00 -1.039177215476110083e+00
8.608695064446958423e-01 -2.606618713179016389e+00
-4.405200949366608221e+00 1.739361218387989627e+00
7.235373200957886386e-01 9.639132807218530052e-01
-2.308558803082158661e+00 -1.555132111626107205e+00
-6.865979116110301206e-01 1.839025090261085849e+00
-3.227635762346402704e+00 -4.274551307860654070e+00
