-2.623453559416231151e+00 1.148434476198351595e+00 8.479987634161930687e-01 2.396576497111051196e-01
4.899791338285441888e-02 5.418494765080479336e-01 1.929548207580755514e+00 5.057667852669966990e-01
1.940230075258129405e+00 -1.019862666689367314e+00 1.716841512227467836e+00 -2.078037574006550425e-01
1.109501650769620484e+00 7.346281337063109707e-01 2.468713913918949121e+00 -1.893968517782887329e+00
-4.672349777803369020e-01 2.477218169703110373e+00 1.988793574859597291e+00 9.643882379434132179e-01
-2.324263765133621984e+00 9.636644099989951640e-01 -2.826449992981762693e-01 -2.667278243323812692e+00
-1.098996398836628252e+00 -2.252500714978846602e-02 1.361281730797844647e+00 -6.057130651286386502e-01
-2.681305158849866532e-01 -9.314074969264251047e-01 -2.811981039421487250e-01 8.706535191834701148e-01
-2.737301835512629289e+00 2.664300950522507927e-01 3.348224606159202921e+00 5.408637955445763090e-01
-1.938948137625802481e-01 8.780110114147282596e-02 2.549251878096488788e+00 -7.332394919213851558e-01
-2.938864535013261836e+00 -6.568747505537017028e-01 2.103284824005004605e+00 -3.101469126346511285e+00
-2.513293330576412909e+00 -9.752514577690454267e-01 2.771597389335905270e-01 8.988449541517854469e-01
-3.044666534332086449e+00 -1.288988167817495256e+00 3.445771189872701701e+00 1.658032382272378147e+00
4.434796683488232555e-02 -2.082217197989183199e-01 2.568446161183587151e+00 -1.735062697050718361e+00
-1.653151394338131241e-01 9.719806224099071246e-01 5.510172823726967178e-02 -3.478630359194739619e+00
1.247174892580282801e+00 2.255513050962194566e+00 3.700934579727202522e-01 -5.573078240568809516e-01
-1.713148804614077703e+00 -1.281592572636200744e+00 1.581635922685699081e+00 7.163595228902231993e-01
5.461035524596342672e-01 -2.970423256341898188e+00 1.924598791426676003e+00 1.552111307856222533e+00
-4.146478980785413881e+00 4.847364788994465434e-01 5.551538944143126209e-01 -2.017191248421308369e+00
-1.305009791523391804e+00 -3.055073783826952383e+00 3.550803686999930875e+00 6.220095052139179570e-01
1.622402726941962747e+00 -2.299781425752904229e-01 2.770803810037261172e+00 4.914167099566212893e-01
1.582122591626812236e+00 -8.061327033064268344e-01 2.558950202552002562e+00 -2.869140572286157376e+00
9.225299211276268840e-01 2.594001768253593632e+00 2.735455547772046803e+00 -4.410449190001462405e+00
-5.475010364058359169e-01 -1.462487223208883247e+00 1.530975914474253186e+00 2.544961474198606854e+00
-1.925021470229310472e+00 3.298416872045818460e-01 1.221492668197736275e+00 -4.947625215201223448e-01
2.839287305497886660e+00 2.830202488850981357e-01 -1.866880715415852321e-01 4.106420865948048338e+00
-2.969617299464899496e+00 -3.587561983462619342e+00 3.322386214345720568e+00 -6.734753225440061053e-01
-2.714659586348995735e+00 1.122668244189374276e+00 1.704830260077612403e+00 -2.081879129693909647e+00
2.787936475718778340e+00 1.585842073936988283e+00 8.142342848851851222e-01 1.673311211261198528e+00
-1.109108037171824712e+00 -1.460607231865887590e+00 2.995881164313777933e+00 -1.074552709560446526e-03
2.531268243838301069e-01 6.678423312939190115e-01 4.120636029274891143e+00 -1.147662945781416921e-01
-2.759507158936637339e+00 -3.099149039788680504e+00 3.037428649173170125e+00 -9.300763665318544371e-01
3.014217546401737557e+00 3.634605805496219921e-01 7.741128572761085680e-01 -7.277633055641159476e-01
2.276719319207560321e+00 2.797214315009416974e-01 3.448523532877666664e+00 1.214574306489213384e+00
1.093442378236659351e+00 -1.219306542902803381e+00 2.404592769644916805e-01 8.136922699993012209e-01
1.792285577232596294e+00 4.460993595063338368e-01 3.244749188458462275e+00 2.198330751793516613e-01
-3.502228575586908477e+00 -1.415025452615454649e+00 3.160872555063229949e+00 1.657901152302496461e+00
-3.272765955941808524e+00 -3.727710538067672719e+00 4.770301700952423118e+00 3.855098774568058939e+00
-1.445902618050390886e+00 -9.006267479434764134e-01 3.542353305718314083e+00 -1.563556119769602126e-01
-2.567911019971500508e+00 -2.449404487765427518e+00 9.456773219190023338e-01 3.393078710047751745e+00
6.087989123290945548e-01 2.631576910413270867e-02 1.283384106447704065e+00 5.063194517542223272e-01
2.580279052586775368e+00 -1.893205247695263660e+00 4.874481926909310481e+00 -1.871191659131041574e+00
5.980203627507886255e-01 -1.070875067734286423e+00 1.762574336908185657e+00 -1.119868495875948167e+00
-3.068133999884147922e+00 6.991724509495863549e-01 3.605565705521686315e+00 2.491066011406120495e+00
-1.886339555988944205e+00 -2.152015765753599208e+00 4.412747574774308568e+00 -1.983598551491667361e-01
-9.358369991880239880e-01 -5.335864000808632213e-01 4.663743653848449355e+00 8.129152780603202677e-01
-1.363627423759104618e+00 -1.918267045485633870e+00 3.069636566938136468e+00 1.221603899494339562e-01
-7.174021717178522550e-01 -8.045917171242061849e-01 -2.295614486615419891e-01 -1.769090507571255522e+00
-3.126021612292728680e+00 4.128723898714110163e+00 3.562888869943064751e+00 1.903245088569643029e+00
-2.029974647129771936e-01 -1.760189771604038000e+00 1.423395793150847188e+00 2.883293172746883126e+00
-2.454371091987415543e+00 -9.691456650973727660e-01 9.509942852357706755e-01 -1.839377274880434232e+00
-1.132984607893747553e+00 -1.561871920989858165e+00 2.122468980093767499e+00 6.804955525827424134e-01
-2.271764957119323469e+00 2.560940921921017188e-01 2.462688867407478721e+00 5.719777565481062309e-01
2.341330659880051623e+00 -1.358149995890654438e+00 1.143571913168416554e+00 -1.034195379371112056e+00
2.655611961117329223e+00 2.959449454047684114e+00 1.406278302382774514e+00 -1.265172410485817300e+00
8.984984077767720345e-01 1.082772445968563479e+00 1.571117191911107325e+00 -9.811335370375398046e-01
-3.108664290677791153e-01 -2.397270949632543946e+00 -3.269400283057533607e-01 -2.504016246779270372e-01
7.431521735243439286e-01 3.485608424450004073e-01 2.043432652906701730e+00 2.971922358321837931e-01
5.646695017270870337e-02 3.639650395600347310e-01 4.329733766992599264e+00 2.139988949861077572e+00
-6.286223116202130923e-01 1.508259716480592760e-01 1.926295234374900911e+00 -1.751229072976721257e+00
1.215703656790938947e+00 -9.798045990763796231e-01 1.238624681785384762e+00 -1.496330223477297938e-01
9.519236405879539786e-01 2.874524646407008444e-01 3.095551505498864042e+00 -5.920968957665252441e-01
-1.239630551234375044e+00 1.970284966940877958e+00 3.971919689715417867e+00 -2.195573957294205236e+00
-3.426786719982439777e+00 -1.924592081229020257e+00 3.010593367141282339e+00 3.149853083990440172e+00
-1.577357665774661077e+00 -1.626707834530982444e+00 4.356893142206972769e+00 -8.653976566039688345e-01
6.335098491717603419e-01 -6.403079474248105640e-01 3.629243327043267353e+00 1.529640951086340017e+00
-4.181061918133201161e+00 -5.441795545238897747e-01 4.832908962832445532e+00 2.647107336609004768e-01
-5.048394703049160270e+00 -4.851973845375503025e+00 2.131852902444884457e+00 5.117168283787409955e-01
1.658804829143501358e+00 -1.237426663363539125e+00 1.892110800852794039e+00 -2.294889161657061583e-01
6.878982413096464965e-01 -5.018712003261751597e+00 9.273719518033044507e-01 1.804844891841266064e+00
-1.589197935552961960e+00 1.108171683533889729e+00 2.876231713289251424e+00 -1.353902377029604143e+00
1.258733034763181546e+00 -1.798960396108537918e-01 -1.199596003867017480e+00 1.540873670767355819e+00
2.920710085601822659e+00 6.165219216161592630e-01 2.431962470867690129e+00 2.373716225968126814e+00
-2.576360189091683850e+00 8.103064367684038594e-01 1.056243860465831075e+00 -1.177584839799587502e-01
-3.324903901012252749e-01 5.034254192805511785e-01 2.044982634376767194e+00 -1.516781185402083176e+00
7.264859762269730847e-01 1.179566934582319204e+00 1.431287975206519736e+00 2.068206633914426718e+00
-3.134982938601036384e-01 -4.771760559908928556e-01 1.025513783563172243e+00 1.742640019791686035e+00
1.009517135600269011e+00 1.164882770057915851e+00 3.460451901937272368e+00 -1.408449575603011539e+00
1.932810397176302208e+00 1.274226684672320031e+00 3.365031120369856854e+00 1.516710250242832236e+00
-2.425494814337491700e+00 1.478923860304208748e-01 4.809127157089448268e+00 1.673445062183952503e+00
1.251473520069088075e+00 1.394156484205646196e+00 3.561233829327693279e+00 2.108577378840075678e+00
-6.887142010104406742e-01 4.857349305448539073e-02 5.036134484902031083e+00 7.090671142073553535e-01
-1.879683266861439384e+00 4.232108182118221595e-01 1.550302000225523003e+00 -2.539938597918163787e-01
-1.601439823735942403e+00 -1.185636600421337228e+00 2.518859221193481712e+00 1.028546265517571168e-01
-1.982976793575256691e+00 1.616498645881206730e+00 3.170139413876144729e+00 5.001936450776524046e-01
-2.548092210691437653e+00 -8.537195900045602137e-02 1.918090607774503464e+00 3.599025999294246603e+00
-2.841842405686160422e+00 -1.465031709434292839e+00 3.346964722186066332e+00 2.820447689007777203e+00
4.263077828402085934e-01 -2.005096593706494623e+00 1.026359686812110095e+00 -1.005331943916486948e+00
-2.374050750817619626e+00 -1.460710051268286458e+00 2.837227647909128514e+00 -6.299121183135755753e-02
