1.020601637414141560e+00 6.938052752105513532e-01
9.540528316703761336e-01 6.022791750011700085e-01
1.165366955370831681e+00 9.904775344825876848e-01
1.241103939324608163e+00 1.063555540511493813e+00
1.022101959827743434e+00 7.418662973232809099e-01
7.389512234884652031e-01 1.171250182923616823e+00
1.080609017689248885e+00 7.808591895986330966e-01
5.898083643873234250e-01 -2.581321973015084370e-01
5.457246057375410020e-01 2.753752519856940695e-01
4.186053507616532277e-01 -1.314912292284136530e+00
3.299885008859796409e-01 -8.398031693552504562e-01
5.058941600106909853e-01 -2.988082721775733308e-01
4.380973715002287050e-01 -8.004917285444980157e-01
5.844543513384455879e-01 -2.132891755182580729e-01
6.804498665398885926e-01 -1.085883436543303854e-01
6.448656568580012349e-01 3.667542561862602302e-01
1.382956800989388002e+00 9.254487880227447727e-01
1.399327157196074145e+00 7.742295741521787455e-01
1.525462280557594807e+00 8.933419588262044853e-01
1.015182080598036940e+00 9.602258717280766076e-01
7.710267577679724704e-01 1.015300543084106444e+00
4.601829928216689680e-01 1.263531812426701872e+00
8.409195653653075420e-01 1.357802540503217692e+00
6.423945285745989997e-01 1.534318156158049673e+00
3.367182066424811993e-01 -1.628840229366967707e+00
3.204564487020301056e-01 -1.554590409139673168e+00
2.919955494026795217e-01 -1.387123869356455597e+00
3.583010643497375192e-01 -1.391494696843924128e+00
3.917262495088632002e-01 -1.053568675875336869e+00
4.752325957255439937e-01 -1.365201623104162376e+00
5.536676586230735442e-01 -1.041990918559183160e-01
7.436904666768843208e-01 4.061995841119322437e-01
1.114990646342586489e+00 6.266045112896978520e-01
6.680443299585518968e-01 1.288838307901550850e+00
9.305066292617693025e-01 8.269252876385481121e-01
3.681432313934904221e-01 -1.614131601777235137e+00
8.670662284981655032e-01 1.324047294243777984e+00
9.839713582998937946e-01 1.299277563873073582e+00
1.356906534336039361e+00 9.824721908883279342e-01
1.440468212916634405e+00 9.516638721590534589e-01
1.686805171072436993e+00 9.708758898649143543e-01
1.380266719620775628e+00 8.010855431344028332e-01
1.400295776736040665e+00 9.516069565767834026e-01
1.032352847353024572e+00 5.416888589788686481e-01
1.205120161408045343e+00 1.097868156596056188e+00
1.097765081674258791e+00 9.712197987013324596e-01
8.932425386374924781e-01 1.470720633140553568e+00
8.115674723021458759e-01 1.516367531297989624e+00
9.811766539857417202e-01 1.483800552372886328e+00
4.028990588186711630e-01 -8.630031024418509666e-01
5.730989200342541112e-01 -1.956574866122990364e-01
4.897843905924060270e-01 -9.204770636720879251e-01
7.807396265409017877e-01 1.284761589894993339e+00
6.464931357178159699e-01 1.080039577134230599e+00
9.085774812697222647e-01 1.332895273902986233e+00
3.500887375861175266e-01 -1.355344049223281333e+00
1.937824164020954143e+00 9.927391520260047120e-01
4.790497721753498306e-01 -4.434772691080136053e-01
1.329080536315326633e+00 7.110454191087268727e-01
1.914760971325565775e+00 9.141588360671623059e-01
1.571245875664919689e+00 1.198578519435770096e+00
2.993927616268416969e-01 -1.276506120114933474e+00
